Province,Year,Month,Tree Cover Loss,Green House Gas,Index Of Industrial Production,Area,Average Population,Population Density
Khánh Hòa,2022,1,184.68675007715282,205888.47365462105,9.935013106007922,5199.6,1254.0,241.0
Khánh Hòa,2022,2,229.5003699164865,160813.53816056566,11.266274925711816,5199.6,1254.0,241.0
Khánh Hòa,2022,3,212.4887587026919,158595.48426826054,8.897868544105037,5199.6,1254.0,241.0
Khánh Hòa,2022,4,202.1182064675917,158710.3002295236,10.17029329690647,5199.6,1254.0,241.0
Khánh Hòa,2022,5,167.69060781435084,167493.91902932728,10.486538609794888,5199.6,1254.0,241.0
Khánh Hòa,2022,6,167.68873180307756,183522.95667726334,8.278066912515088,5199.6,1254.0,241.0
Khánh Hòa,2022,7,160.07342672437088,176776.55345517903,10.547741898487791,5199.6,1254.0,241.0
Khánh Hòa,2022,8,222.9251690928619,166548.00477620828,8.779955682986774,5199.6,1254.0,241.0
Khánh Hòa,2022,9,202.30927002780552,189853.9437864243,8.353310277284967,5199.6,1254.0,241.0
Khánh Hòa,2022,10,210.62820518231013,155518.46276350404,11.928494158959667,5199.6,1254.0,241.0
Khánh Hòa,2022,11,157.15682398700594,166614.55250128632,11.996235166558286,5199.6,1254.0,241.0
Khánh Hòa,2022,12,230.99335920429417,172009.3536978365,11.360207420681283,5199.6,1254.0,241.0
Khánh Hòa,2023,1,169.34472497416434,180174.57089223433,9.307967196858241,5199.6,1260.6,242.4
Khánh Hòa,2023,2,210.4356539315391,140729.151649095,10.555206754170987,5199.6,1260.6,242.4
Khánh Hòa,2023,3,194.83720617519492,138788.11580008327,8.33628175894431,5199.6,1260.6,242.4
Khánh Hòa,2023,4,185.32814114833405,138888.59212197224,9.528397736364012,5199.6,1260.6,242.4
Khánh Hòa,2023,5,153.76046115494825,146575.20381054294,9.824683304094718,5199.6,1260.6,242.4
Khánh Hòa,2023,6,153.75874098491445,160602.33669840448,7.755598754921922,5199.6,1260.6,242.4
Khánh Hòa,2023,7,146.77604328944247,154698.50787288178,9.882023762271757,5199.6,1260.6,242.4
Khánh Hòa,2023,8,204.4066584856749,145747.4270456209,8.22581093906056,5199.6,1260.6,242.4
Khánh Hòa,2023,9,185.50333295848546,166142.6317206059,7.826093153226817,5199.6,1260.6,242.4
Khánh Hòa,2023,10,193.1312098106634,136095.3908533935,11.175630183353196,5199.6,1260.6,242.4
Khánh Hòa,2023,11,144.10172426974222,145805.66346651886,11.239095733914853,5199.6,1260.6,242.4
Khánh Hòa,2023,12,211.80461981689655,150526.69506864672,10.64321072281861,5199.6,1260.6,242.4
Kiên Giang,2011,1,13.488745967690082,6584.508891335769,8.815288268240636,6348.5,1694.4,266.9
Kiên Giang,2011,2,16.76174488966411,5142.969652792132,9.996510333674623,6348.5,1694.4,266.9
Kiên Giang,2011,3,15.519288123988586,5072.0341831366295,7.8950349991751665,6348.5,1694.4,266.9
Kiên Giang,2011,4,14.761866464960583,5075.706106602691,9.024051224509224,6348.5,1694.4,266.9
Kiên Giang,2011,5,12.247418989344936,5356.614576410628,9.3046541353303,6348.5,1694.4,266.9
Kiên Giang,2011,6,12.247281973346292,5869.238420955904,7.34508805967015,6348.5,1694.4,266.9
Kiên Giang,2011,7,11.691092015863024,5653.482039785835,9.358959512387733,6348.5,1694.4,266.9
Kiên Giang,2011,8,16.281519786567284,5326.363340391697,7.790411497404248,6348.5,1694.4,266.9
Kiên Giang,2011,9,14.775820946407304,6071.70940037135,7.411851127181128,6348.5,1694.4,266.9
Kiên Giang,2011,10,15.383401094814932,4973.62811359197,10.584094202519541,6348.5,1694.4,266.9
Kiên Giang,2011,11,11.478075579131367,5328.491599830881,10.644200465409298,6348.5,1694.4,266.9
Kiên Giang,2011,12,16.87078656822149,5501.0224647945115,10.079856174497941,6348.5,1694.4,266.9
Kiên Giang,2012,1,19.984495589612308,9800.740404451633,8.615773660783919,6348.5,1698.1,267.5
Kiên Giang,2012,2,24.83366634853031,7655.075163056395,9.77026137000254,6348.5,1698.1,267.5
Kiên Giang,2012,3,22.99288205224346,7549.490960037664,7.716348294805844,6348.5,1698.1,267.5
Kiên Giang,2012,4,21.87071029212734,7554.956450216168,8.819811727972988,6348.5,1698.1,267.5
Kiên Giang,2012,5,18.145385150181777,7973.0758628305275,9.094063810789336,6348.5,1698.1,267.5
Kiên Giang,2012,6,18.14518215165047,8736.09301542807,7.178848191345051,6348.5,1698.1,267.5
Kiên Giang,2012,7,17.32114885908677,8414.949507635982,9.147140105409903,6348.5,1698.1,267.5
Kiên Giang,2012,8,24.12218016012942,7928.048281270806,7.614092715245907,6348.5,1698.1,267.5
Kiên Giang,2012,9,21.89138480654071,9037.461810190727,7.244100224071717,6348.5,1698.1,267.5
Kiên Giang,2012,10,22.791556166077967,7403.0180251922575,10.344546573917482,6348.5,1698.1,267.5
Kiên Giang,2012,11,17.00555050394125,7931.216098130193,10.403292464113662,6348.5,1698.1,267.5
Kiên Giang,2012,12,24.995219019878235,8188.020401559574,9.851720861541637,6348.5,1698.1,267.5
Kiên Giang,2013,1,16.855532149280357,8615.882321998157,8.868220715116907,6348.5,1701.1,268.0
Kiên Giang,2013,2,20.945470434576766,6729.616748239446,10.056535568934564,6348.5,1701.1,268.0
Kiên Giang,2013,3,19.392896903419885,6636.797121279615,7.942441675844579,6348.5,1701.1,268.0
Kiên Giang,2013,4,18.44642306849941,6641.601862377403,9.078237213386185,6348.5,1701.1,268.0
Kiên Giang,2013,5,15.304370399968482,7009.172832218826,9.360525037759535,6348.5,1701.1,268.0
Kiên Giang,2013,6,15.304199184825457,7679.945215238023,7.389192514531911,6348.5,1701.1,268.0
Kiên Giang,2013,7,14.60918441236833,7397.62627223719,9.415156497912463,6348.5,1701.1,268.0
Kiên Giang,2013,8,20.3453813170614,6969.588848973385,7.837189949813604,6348.5,1701.1,268.0
Kiên Giang,2013,9,18.46386058353714,7944.880104240702,7.456356468822401,6348.5,1701.1,268.0
Kiên Giang,2013,10,19.223092520240524,6508.031995594568,10.647647655005802,6348.5,1701.1,268.0
Kiên Giang,2013,11,14.34299914901946,6972.373693398581,10.708114833099978,6348.5,1701.1,268.0
Kiên Giang,2013,12,21.08172887720278,7198.131704204096,10.140381869772062,6348.5,1701.1,268.0
Kiên Giang,2014,1,45.23377326624517,22850.03839968968,8.64834747424624,6348.5,1703.4,268.3
Kiên Giang,2014,2,56.20959648152895,17847.50480166772,9.807199976316351,6348.5,1703.4,268.3
Kiên Giang,2014,3,52.04308554223936,17601.33941070575,7.745521634294714,6348.5,1703.4,268.3
Kiên Giang,2014,4,49.50311335553778,17614.0819847663,8.85315695189727,6348.5,1703.4,268.3
Kiên Giang,2014,5,41.07105100709412,18588.910848670726,9.128445904591944,6348.5,1703.4,268.3
Kiên Giang,2014,6,41.070591531422224,20367.855144405417,7.205989394336905,6348.5,1703.4,268.3
Kiên Giang,2014,7,39.20543887082474,19619.121764881642,9.181722865732814,6348.5,1703.4,268.3
Kiên Giang,2014,8,54.59918781327518,18483.930824180185,7.642879455190126,6348.5,1703.4,268.3
Kiên Giang,2014,9,49.54990894730894,21070.48456306312,7.271488126620192,6348.5,1703.4,268.3
Kiên Giang,2014,10,51.587395807834994,17259.843559615503,10.383656390832105,6348.5,1703.4,268.3
Kiên Giang,2014,11,38.491099878587555,18491.316463825053,10.442624382692541,6348.5,1703.4,268.3
Kiên Giang,2014,12,56.575261798100996,19090.045534528894,9.888967443248788,6348.5,1703.4,268.3
Kiên Giang,2015,1,46.61166335197347,29023.2055717357,8.843790355020166,6348.5,1705.4,268.6
Kiên Giang,2015,2,57.92182697043408,22669.187322169968,10.028831614199206,6348.5,1705.4,268.6
Kiên Giang,2015,3,53.62839771987441,22356.51788058894,7.920561671227927,6348.5,1705.4,268.6
Kiên Giang,2015,4,51.01105408610203,22372.702988902696,9.053228295442972,6348.5,1705.4,268.6
Kiên Giang,2015,5,42.32213819055813,23610.891652723232,9.33473846740758,6348.5,1705.4,268.6
Kiên Giang,2015,6,42.3216647185528,25870.43560151921,7.36883661228802,6348.5,1705.4,268.6
Kiên Giang,2015,7,40.39969664827724,24919.424386035473,9.389219427670279,6348.5,1705.4,268.6
Kiên Giang,2015,8,56.26236278508035,23477.550221150137,7.815599894855439,6348.5,1705.4,268.6
Kiên Giang,2015,9,51.05927514334515,26762.88740845922,7.435815541911044,6348.5,1705.4,268.6
Kiên Giang,2015,10,53.15882697750044,21922.763498442186,10.618315292319835,6348.5,1705.4,268.6
Kiên Giang,2015,11,39.66359779511801,23486.931165459388,10.678615894165818,6348.5,1705.4,268.6
Kiên Giang,2015,12,58.29863101318388,24247.412902813834,10.112446933491698,6348.5,1705.4,268.6
Kiên Giang,2016,1,84.38763497071888,54028.05328408899,8.65649092761182,6348.7,1708.7,269.1
Kiên Giang,2016,2,104.86401127350425,42199.75142035792,9.816434627894802,6348.7,1708.7,269.1
Kiên Giang,2016,3,97.09101382363966,41617.70264534262,7.752814969166931,6348.7,1708.7,269.1
Kiên Giang,2016,4,92.35246936338565,41647.831980719544,8.861493257878342,6348.7,1708.7,269.1
Kiên Giang,2016,5,76.6217056412755,43952.77803291575,9.137041428042595,6348.7,1708.7,269.1
Kiên Giang,2016,6,76.62084844846406,48159.024671025785,7.2127746950848675,6348.7,1708.7,269.1
Kiên Giang,2016,7,73.14123994972715,46388.67285730472,9.190368555813542,6348.7,1708.7,269.1
Kiên Giang,2016,8,101.8596503936284,43704.556727650146,7.65007614017618,6348.7,1708.7,269.1
Kiên Giang,2016,9,92.4397707099565,49820.365409548234,7.278335102257311,6348.7,1708.7,269.1
Kiên Giang,2016,10,96.24088401597412,40810.24859575775,10.393433845060759,6348.7,1708.7,269.1
Kiên Giang,2016,11,71.8085769024185,43722.01979380742,10.45245736233726,6348.7,1708.7,269.1
Kiên Giang,2016,12,105.54619250730728,45137.6920814811,9.898279088675576,6348.7,1708.7,269.1
Kiên Giang,2017,1,92.95054867975638,75891.04094036535,8.835646901654586,6348.8,1712.9,269.8
Kiên Giang,2017,2,115.5046872449321,59276.29940460523,10.019596962620753,6348.8,1712.9,269.8
Kiên Giang,2017,3,106.94295449697728,58458.71881953936,7.91326833635571,6348.8,1712.9,269.8
Kiên Giang,2017,4,101.72358429331109,58501.0402893242,9.0448919894619,6348.8,1712.9,269.8
Kiên Giang,2017,5,84.39660126281024,61738.70562390085,9.32614294395693,6348.8,1712.9,269.8
Kiên Giang,2017,6,84.3956570896245,67647.05168515143,7.362051311540058,6348.8,1712.9,269.8
Kiên Giang,2017,7,80.56296857713609,65160.309450196204,9.380573737589552,6348.8,1712.9,269.8
Kiên Giang,2017,8,112.19547029255095,61390.039105395546,7.808403209869385,6348.8,1712.9,269.8
Kiên Giang,2017,9,101.81974421137323,69980.67043206701,7.428968566273926,6348.8,1712.9,269.8
Kiên Giang,2017,10,106.00656100640315,57324.5204797936,10.608537838091179,6348.8,1712.9,269.8
Kiên Giang,2017,11,79.09507862506483,61414.56877448648,10.668782914521099,6348.8,1712.9,269.8
Kiên Giang,2017,12,116.25609022006024,63403.10689517467,10.10313528806491,6348.8,1712.9,269.8
Kiên Giang,2018,1,55.59731821271418,44459.811537582944,8.794929634826685,6348.8,1718.1,270.6
Kiên Giang,2018,2,69.08782081471571,34726.27424157982,9.973423704728493,6348.8,1718.1,270.6
Kiên Giang,2018,3,63.96671731612034,34247.30494193114,7.876801661994624,6348.8,1718.1,270.6
Kiên Giang,2018,4,60.84481012778346,34272.09844255141,9.003210459556547,6348.8,1718.1,270.6
Kiên Giang,2018,5,50.48087142170826,36168.843945227476,9.28316532670367,6348.8,1718.1,270.6
Kiên Giang,2018,6,50.48030667520809,39630.17415136388,7.328124807800242,6348.8,1718.1,270.6
Kiên Giang,2018,7,48.187827439037214,38173.34749911735,9.337345287185913,6348.8,1718.1,270.6
Kiên Giang,2018,8,67.10845016494876,35964.58205199041,7.772419784939111,6348.8,1718.1,270.6
Kiên Giang,2018,9,60.90232709395252,40997.2953346135,7.394733688088332,6348.8,1718.1,270.6
Kiên Giang,2018,10,63.40662415252718,33582.8491141219,10.559650566947901,6348.8,1718.1,270.6
Kiên Giang,2018,11,47.30982568513981,35978.95245001564,10.6196180162975,6348.8,1718.1,270.6
Kiên Giang,2018,12,69.53726399614447,37143.91248990451,10.056577060930971,6348.8,1718.1,270.6
Kiên Giang,2019,1,22.9489670353645,13085.329197915205,9.071807049256414,6348.8,1723.7,272.0
Kiên Giang,2019,2,28.517456837684378,10220.572569994723,10.28740185839587,6348.8,1723.7,272.0
Kiên Giang,2019,3,26.403613236014408,10079.603214865996,8.12477504765001,6348.8,1723.7,272.0
Kiên Giang,2019,4,25.11498012463843,10086.900391942661,9.286644862912958,6348.8,1723.7,272.0
Kiên Giang,2019,5,20.837045588078933,10645.14700723029,9.575413124025824,6348.8,1723.7,272.0
Kiên Giang,2019,6,20.83681247703631,11663.879287993457,7.558825033230991,6348.8,1723.7,272.0
Kiên Giang,2019,7,19.89054326637298,11235.108772112433,9.631298749930655,6348.8,1723.7,272.0
Kiên Giang,2019,8,27.70042980737913,10585.029025998248,8.017107074464972,6348.8,1723.7,272.0
Kiên Giang,2019,9,25.138721466901337,12066.247856765784,7.6275308597503715,6348.8,1723.7,272.0
Kiên Giang,2019,10,26.172422956316836,9884.041809100534,10.892084010722188,6348.8,1723.7,272.0
Kiên Giang,2019,11,19.528129503354894,10589.258494868269,10.953939324217977,6348.8,1723.7,272.0
Kiên Giang,2019,12,28.702974000857896,10932.12737121239,10.37317300544176,6348.8,1723.7,272.0
Kiên Giang,2020,1,18.772889335966227,12255.934588231554,8.469191500203474,6352.0,1728.9,272.0
Kiên Giang,2020,2,23.32806790528117,9572.756403567302,9.6040376415904,6352.0,1728.9,272.0
Kiên Giang,2020,3,21.59888541325271,9440.722186523828,7.5850682671059335,6352.0,1728.9,272.0
Kiên Giang,2020,4,20.544747910800243,9447.556842616745,8.669758220313712,6352.0,1728.9,272.0
Kiên Giang,2020,5,17.045279219351848,9970.419805984673,8.93934438867761,6352.0,1728.9,272.0
Kiên Giang,2020,6,17.04508852807588,10924.581218900641,7.056712777881715,6352.0,1728.9,272.0
Kiên Giang,2020,7,16.2710141592191,10522.98770019594,8.991517683956804,6352.0,1728.9,272.0
Kiên Giang,2020,8,22.6597172121638,9914.112315786122,7.484552385496922,6352.0,1728.9,272.0
Kiên Giang,2020,9,20.564168984973303,11301.446239615569,7.120854662603579,6352.0,1728.9,272.0
Kiên Giang,2020,10,21.409765374445495,9257.556156782215,10.168552397801683,6352.0,1728.9,272.0
Kiên Giang,2020,11,15.974549684086721,9918.073705907067,10.226298830508703,6352.0,1728.9,272.0
Kiên Giang,2020,12,23.479826072383506,10239.210335888336,9.684111243859453,6352.0,1728.9,272.0
Kiên Giang,2021,1,30.884493549117284,18325.542374612043,8.233031352601646,6352.0,1752.3,276.0
Kiên Giang,2021,2,38.378512217280054,14313.551680004855,9.336232745815282,6352.0,1752.3,276.0
Kiên Giang,2021,3,35.5337223415957,14116.129066338797,7.373561555811634,6352.0,1752.3,276.0
Kiên Giang,2021,4,33.79949260680458,14126.348505659802,8.428005346862657,6352.0,1752.3,276.0
Kiên Giang,2021,5,28.042290489850153,14908.153216050052,8.690074208608713,6352.0,1752.3,276.0
Kiên Giang,2021,6,28.041976771307574,16334.851872013938,6.859939056190782,6352.0,1752.3,276.0
Kiên Giang,2021,7,26.768496998234387,15734.373875708436,8.7407926716157,6352.0,1752.3,276.0
Kiên Giang,2021,8,37.2789652961471,14823.960102076318,7.275848520901334,6352.0,1752.3,276.0
Kiên Giang,2021,9,33.831443471121744,16898.354871879164,6.922292369127132,6352.0,1752.3,276.0
Kiên Giang,2021,10,35.22258874281824,13842.252209747016,9.885006225170674,6352.0,1752.3,276.0
Kiên Giang,2021,11,26.2807641295264,14829.88332416935,9.941142420811826,6352.0,1752.3,276.0
Kiên Giang,2021,12,38.6281793861968,15310.059101740222,9.414073526482603,6352.0,1752.3,276.0
Kiên Giang,2022,1,43.91102478163013,28913.030955697974,9.601131518019132,6352.9,1751.8,276.0
Kiên Giang,2022,2,54.56588751811491,22583.1331127914,10.88765421099527,6352.9,1751.8,276.0
Kiên Giang,2022,3,50.521215762981775,22271.650591641606,8.598841814344132,6352.9,1751.8,276.0
Kiên Giang,2022,4,48.055518705643124,22287.774259874608,9.828504751682564,6352.9,1751.8,276.0
Kiên Giang,2022,5,39.87003091616748,23521.262651691024,10.134122148318175,6352.9,1751.8,276.0
Kiên Giang,2022,6,39.8695848767116,25772.229174869295,7.999869581848598,6352.9,1751.8,276.0
Kiên Giang,2022,7,38.05897393742619,24824.82808078495,10.193268605177956,6352.9,1751.8,276.0
Kiên Giang,2022,8,53.00257122070992,23388.42739580514,8.48489159855853,6352.9,1751.8,276.0
Kiên Giang,2022,9,48.10094587745653,26661.293157024797,8.072584276163095,6352.9,1751.8,276.0
Kiên Giang,2022,10,50.07885153432485,21839.54277890599,11.527618535584793,6352.9,1751.8,276.0
Kiên Giang,2022,11,37.36552400111457,23397.77272923279,11.59308300112477,6352.9,1751.8,276.0
Kiên Giang,2022,12,54.920859867718995,24155.36761168041,10.978429958182977,6352.9,1751.8,276.0
Kiên Giang,2023,1,26.663431006684824,19127.126890648156,9.22653266320244,6352.0,1755.3,276.3
Kiên Giang,2023,2,33.13322302071243,14939.64618578439,10.462860238386464,6352.0,1755.3,276.3
Kiên Giang,2023,3,30.677237836490647,14733.588034517581,8.263348410222138,6352.0,1755.3,276.3
Kiên Giang,2023,4,29.180029704849904,14744.254486219164,9.445034676553304,6352.0,1755.3,276.3
Kiên Giang,2023,5,24.20967909207965,15560.256413674113,9.738728069588204,6352.0,1755.3,276.3
Kiên Giang,2023,6,24.20940825025081,17049.36083795264,7.687745747442291,6352.0,1755.3,276.3
Kiên Giang,2023,7,23.109978207347744,16422.617105320245,9.795566861464481,6352.0,1755.3,276.3
Kiên Giang,2023,8,32.1839539830442,15472.380576693407,8.153844089200012,6352.0,1755.3,276.3
Kiên Giang,2023,9,29.207613763010677,17637.512236768263,7.757623396855629,6352.0,1755.3,276.3
Kiên Giang,2023,10,30.40862766058891,14447.731426218763,11.077855641066641,6352.0,1755.3,276.3
Kiên Giang,2023,11,22.688905034371604,15478.56288869591,11.140765937467654,6352.0,1755.3,276.3
Kiên Giang,2023,12,33.348767540568616,15979.742217507352,10.550094268550732,6352.0,1755.3,276.3
Kon Tum,2011,1,1159.3497917650443,1318945.1647119825,9.22246093651965,9689.6,451.6,46.6
Kon Tum,2011,2,1440.662126338398,1030189.9606721543,10.458242912597239,9689.6,451.6,46.6
Kon Tum,2011,3,1333.873697227692,1015980.8531665347,8.25970174278603,9689.6,451.6,46.6
Kon Tum,2011,4,1268.7737505924879,1016716.3773765675,9.440866523562768,9689.6,451.6,46.6
Kon Tum,2011,5,1052.6584672116749,1072985.246337675,9.734430307862878,9689.6,451.6,46.6
Kon Tum,2011,6,1052.6466907670833,1175669.0990345308,7.684353097068309,9689.6,451.6,46.6
Kon Tum,2011,7,1004.8424906631905,1132450.8666050066,9.791244016424116,9689.6,451.6,46.6
Kon Tum,2011,8,1399.3870608423724,1066925.6111952227,8.150245746706984,9689.6,451.6,46.6
Kon Tum,2011,9,1269.9731300750725,1216226.1282225237,7.7541999090370695,9689.6,451.6,46.6
Kon Tum,2011,10,1322.194286899007,996269.1006658999,11.072966913952314,9689.6,451.6,46.6
Kon Tum,2011,11,986.5338530656755,1067351.9235509182,11.135849447645294,9689.6,451.6,46.6
Kon Tum,2011,12,1450.0341945523014,1101911.6384609838,10.545438445837338,9689.6,451.6,46.6
Kon Tum,2012,1,1633.4907156087677,1831658.9124248424,9.389401730514043,9689.6,462.7,47.8
Kon Tum,2012,2,2029.8517534731086,1430655.855482668,10.64755326995551,9689.6,462.7,47.8
Kon Tum,2012,3,1879.3899094931212,1410923.2395281945,8.409215107666482,9689.6,462.7,47.8
Kon Tum,2012,4,1787.6659456208067,1411944.6841724871,9.611760796174721,9689.6,462.7,47.8
Kon Tum,2012,5,1483.1656891742518,1490086.9588342127,9.910638538601233,9689.6,462.7,47.8
Kon Tum,2012,6,1483.149096500462,1632687.1206805066,7.823451762401555,9689.6,462.7,47.8
Kon Tum,2012,7,1415.7943450773141,1572668.6584072302,9.968480663079035,9689.6,462.7,47.8
Kon Tum,2012,8,1971.6963660716458,1481671.7608323006,8.297777788921106,9689.6,462.7,47.8
Kon Tum,2012,9,1789.355837026498,1689009.889785076,7.894562909598005,9689.6,462.7,47.8
Kon Tum,2012,10,1862.9339542057644,1383548.9345811163,11.27340472563975,9689.6,462.7,47.8
Kon Tum,2012,11,1389.9979980702092,1482263.7936526772,11.337425530362053,9689.6,462.7,47.8
Kon Tum,2012,12,2043.056729678052,1530257.9116186858,10.73632717708649,9689.6,462.7,47.8
Kon Tum,2013,1,461.0557645916424,422069.06874684733,9.23467611656802,9689.6,473.3,48.8
Kon Tum,2013,2,572.9293979221972,329665.9550120092,10.472094889964918,9689.6,473.3,48.8
Kon Tum,2013,3,530.4612651956463,325118.9693350646,8.270641745094355,9689.6,473.3,48.8
Kon Tum,2013,4,504.5720073685729,325354.34077178163,9.453370982534375,9689.6,473.3,48.8
Kon Tum,2013,5,418.6262488694212,343360.6610929447,9.747323593038855,9689.6,473.3,48.8
Kon Tum,2013,6,418.621565556668,376220.009034498,7.694531048190254,9689.6,473.3,48.8
Kon Tum,2013,7,399.61056284967907,362389.957867513,9.80421255154521,9689.6,473.3,48.8
Kon Tum,2013,8,556.5149326624347,341421.5474512649,8.161040774186068,9689.6,473.3,48.8
Kon Tum,2013,9,505.04898233187254,389198.4618151735,7.764470372492748,9689.6,473.3,48.8
Kon Tum,2013,10,525.8165414916181,318811.1096575714,11.087633095295297,9689.6,473.3,48.8
Kon Tum,2013,11,392.3294963707676,341557.9695435382,11.150598917112374,9689.6,473.3,48.8
Kon Tum,2013,12,576.6565267894804,352617.2516717934,10.55940591397752,9689.6,473.3,48.8
Kon Tum,2014,1,694.6247458771763,545909.3284243045,8.583199847321598,9689.6,484.2,50.0
Kon Tum,2014,2,863.173108332683,426394.00380440033,9.733322763688733,9689.6,484.2,50.0
Kon Tum,2014,3,799.1907917268248,420512.8765646675,7.6871749553169755,9689.6,484.2,50.0
Kon Tum,2014,4,760.1861408360428,420817.30887791415,8.786466504048704,9689.6,484.2,50.0
Kon Tum,2014,5,630.700609493493,444106.90520655405,9.05968171698673,9689.6,484.2,50.0
Kon Tum,2014,6,630.6935536334844,486607.5902733223,7.151706988353199,9689.6,484.2,50.0
Kon Tum,2014,7,602.0516540231225,468719.6318710189,9.112557345086993,9689.6,484.2,50.0
Kon Tum,2014,8,838.4431415143072,441598.83175542246,7.585305975301688,9689.6,484.2,50.0
Kon Tum,2014,9,760.9047493821593,503394.08084113663,7.216712321523242,9689.6,484.2,50.0
Kon Tum,2014,10,792.1930698234062,412354.2132194499,10.30543675700286,9689.6,484.2,50.0
Kon Tum,2014,11,591.0820287824355,441775.28176867793,10.363960545534782,9689.6,484.2,50.0
Kon Tum,2014,12,868.7883855748647,456079.49339313107,9.814474279834485,9689.6,484.2,50.0
Kon Tum,2015,1,604.4119785208599,483459.5040560827,8.566912940590438,9689.6,495.9,51.2
Kon Tum,2015,2,751.0705158575026,377616.2503153611,9.714853460531828,9689.6,495.9,51.2
Kon Tum,2015,3,695.3977532621246,372407.9003008655,7.672588285572541,9689.6,495.9,51.2
Kon Tum,2015,4,661.45874035431,372677.5067858943,8.769793892086563,9689.6,495.9,51.2
Kon Tum,2015,5,548.7898401271162,393302.86727059213,9.042490670085428,9689.6,495.9,51.2
Kon Tum,2015,6,548.7837006304552,430941.6454606091,7.138136386857273,9689.6,495.9,51.2
Kon Tum,2015,7,523.8616008710612,415099.99731967144,9.095265964925538,9689.6,495.9,51.2
Kon Tum,2015,8,729.5522957506528,391081.7073019208,7.570912605329579,9689.6,495.9,51.2
Kon Tum,2015,9,662.0840212930011,445807.8292427808,7.203018370249004,9689.6,495.9,51.2
Kon Tum,2015,10,689.3088441556071,365182.55512124684,10.285881848545548,9689.6,495.9,51.2
Kon Tum,2015,11,514.316630101292,391237.9721456549,10.344294586245342,9689.6,495.9,51.2
Kon Tum,2015,12,755.9565220760176,403905.83967932034,9.79585098898091,9689.6,495.9,51.2
Kon Tum,2016,1,1329.107416882365,1052739.2018189528,8.65649092761182,9674.2,507.8,52.5
Kon Tum,2016,2,1651.6108692465602,822264.1743841782,9.816434627894802,9674.2,507.8,52.5
Kon Tum,2016,3,1529.1859598909718,810922.9261698963,7.752814969166931,9674.2,507.8,52.5
Kon Tum,2016,4,1454.5537630112306,811509.9977104765,8.861493257878342,9674.2,507.8,52.5
Kon Tum,2016,5,1206.7938306048377,856421.9817582039,9.137041428042595,9674.2,507.8,52.5
Kon Tum,2016,6,1206.780329796055,938380.8986411423,7.2127746950848675,9674.2,507.8,52.5
Kon Tum,2016,7,1151.9764066250493,903885.5088939737,9.190368555813542,9674.2,507.8,52.5
Kon Tum,2016,8,1604.292108271451,851585.3777553586,7.65007614017618,9674.2,507.8,52.5
Kon Tum,2016,9,1455.9287614606053,970752.2023752433,7.278335102257311,9674.2,507.8,52.5
Kon Tum,2016,10,1515.796393598788,795189.6454019254,10.393433845060759,9674.2,507.8,52.5
Kon Tum,2016,11,1130.9869294226419,851925.646434503,10.45245736233726,9674.2,507.8,52.5
Kon Tum,2016,12,1662.3552411894425,879510.088656146,9.898279088675576,9674.2,507.8,52.5
Kon Tum,2017,1,688.0075741894026,552610.2517540784,9.739570225233996,9674.2,520.1,53.8
Kon Tum,2017,2,854.9503021513486,431627.9014115646,11.04464328782896,9674.2,520.1,53.8
Kon Tum,2017,3,791.5774973379731,425674.584559612,8.722828507171824,9674.2,520.1,53.8
Kon Tum,2017,4,752.9444146544828,425982.7537161108,9.970221953360769,9674.2,520.1,53.8
Kon Tum,2017,5,624.692395358634,449558.2249900095,10.28024604697925,9674.2,520.1,53.8
Kon Tum,2017,6,624.6854067145393,492580.59711590403,8.11521969456397,9674.2,520.1,53.8
Kon Tum,2017,7,596.3163571117689,474473.06774908537,10.340245336550325,9674.2,520.1,53.8
Kon Tum,2017,8,830.4559192755856,447019.36545953027,8.60723524332146,9674.2,520.1,53.8
Kon Tum,2017,9,753.656177553141,509573.13835992786,8.188982861994115,9674.2,520.1,53.8
Kon Tum,2017,10,784.6464375100609,417415.77532073925,11.693835257471935,9674.2,520.1,53.8
Kon Tum,2017,11,585.4512313062071,447197.9813599557,11.760243655085008,9674.2,520.1,53.8
Kon Tum,2017,12,860.5120868368564,461677.77420348226,11.13672793043837,9674.2,520.1,53.8
Kon Tum,2018,1,474.4173300106961,379673.40158181917,9.299823743492661,9674.2,532.4,55.0
Kon Tum,2018,2,589.5331023300939,296551.9243017578,10.545972102592536,9674.2,532.4,55.0
Kon Tum,2018,3,545.8342275171635,292461.6707230365,8.328988424072094,9674.2,532.4,55.0
Kon Tum,2018,4,519.194689488272,292673.3997518395,9.520061430382942,9674.2,532.4,55.0
Kon Tum,2018,5,430.7581913370661,308871.03514503693,9.816087780644068,9674.2,532.4,55.0
Kon Tum,2018,6,430.75337230018886,338429.7527354344,7.74881345417396,9674.2,532.4,55.0
Kon Tum,2018,7,411.19142375137494,325988.8918445615,9.87337807219103,9674.2,532.4,55.0
Kon Tum,2018,8,572.642939837522,307126.7000896959,8.218614254074504,9674.2,532.4,55.0
Kon Tum,2018,9,519.6854873612169,350104.5559356272,7.819246177589699,9674.2,532.4,55.0
Kon Tum,2018,10,541.0548980140303,286787.4180525783,11.165852729124541,9674.2,532.4,55.0
Kon Tum,2018,11,403.6993492913256,307249.41896122583,11.229262754270133,9674.2,532.4,55.0
Kon Tum,2018,12,593.3682447610499,317197.8268773865,10.633899077391822,9674.2,532.4,55.0
